,custom_adaptation,custom_confidence,custom_score,custom_time
39,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 6.26262626e+01 3.02930182e+01 6.06236970e+01 7.07036535e+01
 0.00000000e+00]",[0.84144395 0.86152297 0.79289436 0.72015596],1.188964646464683,0.028774499893188477
40,"[2.45000000e-02 9.09045182e+01 9.99119000e+01 9.99394000e+01
 9.09090909e+01 3.53414879e+01 7.17285081e+01 4.94935475e+01
 1.00000000e+00]",[0.96411273 0.70205711 0.99898595 0.96516033],9.26868181818179,0.01494741439819336
41,"[2.45000000e-02 9.89842354e+01 9.48674253e+01 9.38826788e+01
 8.68686869e+01 8.07975152e+00 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.52359276 0.89132331 0.96438342 0.63623719],12.290160606060567,0.03215980529785156
42,"[ 1.03349899 98.98423535 99.9119     99.9394     31.31313131 26.25424242
 58.6046404  70.70365354  0.        ]",[0.84144395 0.86116171 0.86006308 0.71543419],2.1979636363636246,0.029962778091430664
43,"[20.2044798  98.98423535 99.9119     99.9394     86.86868687 20.19607879
 44.47124444 83.83371919  1.        ]",[0.95023511 0.53811088 0.99906057 0.96835022],21.368944444444423,0.04337811470031738
44,"[1.03349899e+00 9.99942000e+01 9.48674253e+01 9.99394000e+01
 8.68686869e+01 8.07975152e+00 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.40143466 0.89346242 0.93914598 0.78276255],6.232473737373766,0.029075145721435547
45,"[1.03349899e+00 9.89842354e+01 9.48674253e+01 9.99394000e+01
 8.68686869e+01 8.07975152e+00 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.52359276 0.90565893 0.93914598 0.78276255],7.242438383838362,0.023973941802978516
46,"[ 1.03349899 98.98423535 99.9119     99.9394     86.86868687 26.25424242
 74.75709293 79.79369899  0.        ]",[0.85847517 0.80673133 0.78395659 0.75876936],2.1979636363636246,0.051511526107788086
47,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 3.13131313e+01 3.33221000e+01 7.37475646e+01 4.84835424e+01
 0.00000000e+00]",[0.84617306 0.85553943 0.84829968 0.75027416],1.188964646464683,0.02105402946472168
48,"[ 7.08749293 94.94437677 99.9119     99.9394     86.86868687 26.25424242
 22.26162222 41.41350707  1.        ]",[0.96340367 0.78043298 0.99873537 0.9644154 ],12.291816161616111,0.06094074249267578
49,"[ 1.03349899 98.98423535 99.9119     99.9394     98.98989899 30.29301818
 46.49030101 70.70365354  0.        ]",[0.84680715 0.853042   0.66388297 0.75876936],2.1979636363636246,0.04395914077758789
50,"[ 8.09649192 78.78494242 99.9119     99.9394     83.83838384 13.12822121
 82.83331919 77.77368889  1.        ]",[0.96285026 0.68957067 0.99530751 0.96148971],29.460249494949494,0.038127899169921875
51,"[ 7.08749293 94.94437677 99.9119     99.9394     83.83838384 30.29301818
 33.36643333 73.73366869  1.        ]",[0.96211724 0.73991013 0.99888331 0.96835022],12.291816161616111,0.04998040199279785
52,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 4.24242424e+01 2.82736303e+01 2.73092636e+01 4.84835424e+01
 1.00000000e+00]",[0.96340367 0.7491853  0.99939501 0.9733416 ],1.188964646464683,0.03297591209411621
53,"[2.45000000e-02 9.99942000e+01 9.99119000e+01 9.99394000e+01
 9.69696970e+01 2.62542424e+01 4.34617162e+01 5.75735879e+01
 0.00000000e+00]",[0.7775988  0.85231747 0.36442119 0.72015596],0.17899999999997362,0.03832578659057617
54,"[1.03349899e+00 4.44461444e+01 9.99119000e+01 9.99394000e+01
 9.59595960e+01 2.20000000e-03 5.35569990e+01 8.38337192e+01
 0.00000000e+00]",[0.64399792 0.56240785 0.20246024 0.61990895],56.73605454545452,0.01195979118347168
55,"[1.03349899e+00 9.89842354e+01 9.48674253e+01 9.99394000e+01
 8.38383838e+01 1.31282212e+01 5.20000000e-02 8.28237141e+01
 0.00000000e+00]",[0.44357049 0.87933332 0.95453769 0.78276255],7.242438383838362,0.018813610076904297
56,"[1.03349899e+00 9.89842354e+01 9.48674253e+01 9.38826788e+01
 8.48484848e+01 1.31282212e+01 5.20000000e-02 8.28237141e+01
 0.00000000e+00]",[0.44357049 0.84420616 0.97231954 0.68130563],13.299159595959509,0.02094578742980957
57,"[2.45000000e-02 9.99942000e+01 9.99119000e+01 9.99394000e+01
 8.68686869e+01 1.00991394e+01 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.36363936 0.84031289 0.93914598 0.74670765],0.17899999999997362,0.028525352478027344
58,"[ 8.09649192 98.98423535 99.9119     99.9394     84.84848485 30.29301818
 26.29973535 41.41350707  1.        ]",[0.96340367 0.78043298 0.9991073  0.9644154 ],9.260956565656556,0.06018996238708496
59,"[1.03349899e+00 9.89842354e+01 9.99119000e+01 9.99394000e+01
 8.68686869e+01 2.20000000e-03 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.4835882  0.78520239 0.7569102  0.78276255],2.1979636363636246,0.014995813369750977
60,"[ 8.09649192 98.98423535 99.9119     99.9394     84.84848485 30.29301818
 26.29973535 41.41350707  1.        ]",[0.96340367 0.78043298 0.9991073  0.9644154 ],9.260956565656556,0.060959815979003906
61,"[1.03349899e+00 9.89842354e+01 8.67962657e+01 9.99394000e+01
 9.19191919e+01 2.20000000e-03 5.20000000e-02 5.75735879e+01
 1.00000000e+00]",[0.5118214  0.43732026 0.99441344 0.97767334],15.313597979797919,0.020118236541748047
62,"[2.45000000e-02 9.99942000e+01 9.99119000e+01 9.99394000e+01
 3.23232323e+01 3.33221000e+01 5.05284141e+01 5.75735879e+01
 0.00000000e+00]",[0.7704694  0.83802227 0.87991345 0.75945418],0.17899999999997362,0.07333588600158691
63,"[2.45000000e-02 9.89842354e+01 9.48674253e+01 9.99394000e+01
 3.13131313e+01 3.13027121e+01 5.05284141e+01 7.47436737e+01
 0.00000000e+00]",[0.86165724 0.85866255 0.94774914 0.76460933],6.23343939393942,0.05310654640197754
64,"[2.45000000e-02 9.19144828e+01 9.99119000e+01 9.99394000e+01
 8.68686869e+01 2.62542424e+01 3.33664333e+01 5.75735879e+01
 1.00000000e+00]",[0.96340367 0.76283231 0.99879032 0.96901542],8.258717171717194,0.0353093147277832
65,"[ 1.03349899 98.98423535 99.9119     99.9394     86.86868687 26.25424242
 56.58558384 57.57358788  1.        ]",[0.96411273 0.72938972 0.99853373 0.97450631],2.1979636363636246,0.024465322494506836
66,"[ 8.09649192 99.9942     99.9119     99.9394     83.83838384 31.30271212
 53.55699899 70.70365354  1.        ]",[0.96285026 0.70084602 0.99878329 0.96835022],8.25099191919196,0.017104148864746094
67,"[2.45000000e-02 9.09045182e+01 9.99119000e+01 9.99394000e+01
 8.38383838e+01 3.33221000e+01 5.35569990e+01 7.67636838e+01
 0.00000000e+00]",[0.72294475 0.80673133 0.7509436  0.72015596],9.26868181818179,0.043341636657714844
68,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 8.68686869e+01 1.21185273e+01 6.26427535e+01 8.18137091e+01
 0.00000000e+00]",[0.85696642 0.7726981  0.6151967  0.72015596],1.188964646464683,0.027079105377197266
69,"[2.45000000e-02 9.99942000e+01 9.99119000e+01 9.99394000e+01
 1.00000000e+02 3.33221000e+01 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.31488655 0.89024883 0.85394931 0.74670765],0.17899999999997362,0.015672683715820312
70,"[ 1.03349899 98.98423535 99.9119     99.9394     84.84848485 26.25424242
 33.36643333 70.70365354  1.        ]",[0.96211724 0.79395516 0.99900645 0.97450631],2.1979636363636246,0.05520892143249512
71,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 8.38383838e+01 3.33221000e+01 5.15379424e+01 7.07036535e+01
 0.00000000e+00]",[0.85847517 0.853042   0.81494904 0.72015596],1.188964646464683,0.05326724052429199
72,"[ 6.07849394 98.98423535 99.9119     99.9394     84.84848485 30.29301818
 58.6046404  75.75367879  0.        ]",[0.85847517 0.79860585 0.83848357 0.60547758],7.24295858585856,0.09012293815612793
73,"[24.24047576 98.98423535 99.9119     99.9394     93.93939394  6.06036364
 63.65228182 57.57358788  1.        ]",[0.96562239 0.65563737 0.99777585 0.96835022],25.404940404040417,0.0411376953125
74,"[2.45000000e-02 6.96952606e+01 9.99119000e+01 9.99394000e+01
 8.68686869e+01 2.72639364e+01 3.33664333e+01 7.97936990e+01
 1.00000000e+00]",[0.96211724 0.7141687  0.99881411 0.96901542],30.477939393939437,0.030230283737182617
75,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 7.07070707e+01 3.53414879e+01 6.46618101e+01 7.07036535e+01
 1.00000000e+00]",[0.96285026 0.70359728 0.99886513 0.96901542],1.188964646464683,0.05461764335632324
76,"[2.45000000e-02 9.89842354e+01 9.08318455e+01 9.38826788e+01
 8.68686869e+01 2.02158788e+00 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.50390749 0.80834487 0.83405489 0.63623719],16.325740404040403,0.03309512138366699
77,"[2.45000000e-02 9.89842354e+01 9.68852152e+01 9.99394000e+01
 3.23232323e+01 8.07975152e+00 5.20000000e-02 5.65635828e+01
 0.00000000e+00]",[0.49019372 0.8976162  0.96966583 0.7833987 ],4.215649494949503,0.02194380760192871
78,"[ 1.03349899 98.98423535 99.9119     99.9394     69.6969697  31.30271212
 45.48077273 70.70365354  0.        ]",[0.82865205 0.84810169 0.76050413 0.75876936],2.1979636363636246,0.05315876007080078
79,"[ 1.03349899 96.96430606 99.9119     99.9394     87.87878788 26.25424242
 34.37596162 70.70365354  1.        ]",[0.96211724 0.79395516 0.99848902 0.97450631],4.21789292929293,0.04499363899230957
80,"[ 1.03349899 99.9942     99.9119     99.9394     32.32323232 29.28332424
 15.19492424 70.70365354  0.        ]",[0.63500903 0.88571693 0.82206905 0.71543419],1.1879989898990289,0.038390398025512695
81,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 8.48484848e+01 2.82736303e+01 3.33664333e+01 7.57536788e+01
 1.00000000e+00]",[0.96211724 0.70780867 0.99919683 0.96901542],1.188964646464683,0.04503893852233887
82,"[ 1.03349899 96.96430606 99.9119     99.9394     87.87878788 27.26393636
 33.36643333 74.74367374  0.        ]",[0.76359747 0.85653396 0.7420873  0.75876936],4.21789292929293,0.04778027534484863
83,"[ 1.03349899 56.5657202  94.86742525 99.9394     86.86868687 12.11852727
 62.64275354 56.56358283  0.        ]",[0.73816955 0.82303242 0.8483882  0.73863076],49.66095353535354,0.06611943244934082
84,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 8.68686869e+01 1.21185273e+01 6.26427535e+01 8.18137091e+01
 1.00000000e+00]",[0.95118638 0.59104986 0.99770951 0.96901542],1.188964646464683,0.026293277740478516
85,"[ 6.07849394 98.98423535 99.9119     99.9394     90.90909091  8.07975152
 62.64275354 57.57358788  0.        ]",[0.89201054 0.81089088 0.54560101 0.60547758],7.24295858585856,0.05106091499328613
86,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 4.24242424e+01 2.82736303e+01 2.73092636e+01 4.84835424e+01
 1.00000000e+00]",[0.96340367 0.7491853  0.99939501 0.9733416 ],1.188964646464683,0.04871392250061035
87,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 8.68686869e+01 8.07975152e+00 2.32711505e+01 5.75735879e+01
 1.00000000e+00]",[0.96340367 0.6763023  0.99660999 0.96901542],1.188964646464683,0.02710413932800293
88,"[ 1.03349899 98.98423535 99.9119     99.9394     83.83838384 30.29301818
 45.48077273 70.70365354  1.        ]",[0.96211724 0.73842053 0.99893326 0.97450631],2.1979636363636246,0.07015562057495117
89,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 4.14141414e+01 2.72639364e+01 2.73092636e+01 8.38337192e+01
 0.00000000e+00]",[0.79699145 0.85078375 0.78811044 0.76460933],1.188964646464683,0.02797555923461914
90,"[ 8.09649192 94.94437677 99.9119     99.9394     86.86868687 26.25424242
 22.26162222 57.57358788  1.        ]",[0.96340367 0.78235415 0.99803573 0.96835022],13.300815151515167,0.054010629653930664
91,"[2.45000000e-02 6.96952606e+01 9.99119000e+01 9.99394000e+01
 9.09090909e+01 4.54384273e+01 3.33664333e+01 4.84835424e+01
 1.00000000e+00]",[0.96250893 0.70463553 0.99783701 0.96516033],30.477939393939437,0.026261568069458008
92,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 8.68686869e+01 8.07975152e+00 6.36522818e+01 7.07036535e+01
 0.00000000e+00]",[0.88850494 0.79016738 0.73519987 0.72015596],1.188964646464683,0.028015613555908203
93,"[ 1.03349899 98.98423535 99.9119     99.9394     86.86868687 26.25424242
 56.58558384 57.57358788  1.        ]",[0.96411273 0.72938972 0.99853373 0.97450631],2.1979636363636246,0.03790736198425293
94,"[62.58243737 91.91448283 99.9119     99.9394     87.87878788 10.09913939
 46.49030101 57.57358788  1.        ]",[0.95274088 0.7675512  0.99816149 0.96092264],70.81665454545453,0.04812765121459961
95,"[ 3.05149697 99.9942     99.9119     99.9394     86.86868687  9.08944545
 62.64275354 57.57358788  1.        ]",[0.96411273 0.61645232 0.99801069 0.96835022],3.205996969696912,0.024979114532470703
96,"[2.45000000e-02 9.89842354e+01 9.99119000e+01 9.99394000e+01
 9.59595960e+01 1.61573030e+01 5.75951121e+01 5.75735879e+01
 1.00000000e+00]",[0.96411273 0.65741888 0.99715948 0.96901542],1.188964646464683,0.02812361717224121
97,"[20.2044798  43.4361798  99.9119     99.9394     98.98989899 27.26393636
 45.48077273 83.83371919  1.        ]",[0.94624866 0.60895264 0.99875987 0.94573984],76.91700000000003,0.025099515914916992
98,"[ 1.03349899 98.98423535 99.9119     99.9394     86.86868687 12.11852727
 60.62369697 70.70365354  0.        ]",[0.88850494 0.82539877 0.73519987 0.75876936],2.1979636363636246,0.031067609786987305
99,"[ 1.03349899 99.9942     99.9119     99.9394     84.84848485 30.29301818
 50.52841414 74.74367374  0.        ]",[0.78730399 0.78478455 0.85481334 0.75876936],1.1879989898990289,0.047228097915649414
100,"[ 1.03349899 98.98423535 67.62726162 99.9394     84.84848485 12.11852727
 51.53794242 56.56358283  0.        ]",[0.89959615 0.84499622 0.77715117 0.75876936],34.482602020201966,0.05562329292297363
101,"[ 1.03349899 98.98423535 99.9119     99.9394     83.83838384 29.28332424
 62.64275354 74.74367374  1.        ]",[0.96285026 0.66996411 0.99910009 0.97450631],2.1979636363636246,0.05423569679260254
102,"[8.09649192e+00 9.89842354e+01 5.24938374e+01 9.99394000e+01
 8.68686869e+01 8.07975152e+00 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.42972559 0.90515599 0.9812246  0.61199787],56.67901919191911,0.04400014877319336
103,"[ 8.09649192 78.78494242 99.9119     99.9394     31.31313131 26.25424242
 71.72850808 56.56358283  1.        ]",[0.96411273 0.64953427 0.99828184 0.96071531],29.460249494949494,0.0199737548828125
104,"[2.45000000e-02 9.99942000e+01 9.99119000e+01 9.99394000e+01
 0.00000000e+00 2.62542424e+01 7.57666212e+01 5.75735879e+01
 1.00000000e+00]",[0.62762735 0.12166484 0.96683383 0.87958157],0.17899999999997362,0.01807689666748047
105,"[ 1.03349899 98.98423535 99.9119     99.9394     61.61616162 34.33179394
 45.48077273 74.74367374  0.        ]",[0.82865205 0.81731253 0.77485186 0.75876936],2.1979636363636246,0.05873298645019531
106,"[ 8.09649192 98.98423535 99.9119     99.9394     83.83838384 30.29301818
 44.47124444 70.70365354  1.        ]",[0.96211724 0.72839003 0.99893326 0.96835022],9.260956565656556,0.05501532554626465
107,"[1.03349899e+00 9.99942000e+01 5.24938374e+01 9.99394000e+01
 9.79797980e+01 1.31282212e+01 5.20000000e-02 8.28237141e+01
 1.00000000e+00]",[0.40759322 0.52767556 0.99913281 0.97767334],48.60606161616158,0.01975846290588379
108,"[2.45000000e-02 9.89842354e+01 5.24938374e+01 9.99394000e+01
 0.00000000e+00 1.21185273e+01 5.20000000e-02 8.28237141e+01
 0.00000000e+00]",[0.05959458 0.49418409 0.96382403 0.58248737],48.60702727272724,0.021126985549926758
109,"[2.45000000e-02 7.97949071e+01 9.99119000e+01 9.99394000e+01
 1.00000000e+02 2.20000000e-03 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.27737188 0.71742064 0.79157954 0.74670765],20.37829292929291,0.01917099952697754
110,"[ 8.09649192 98.98423535 99.9119     99.9394     86.86868687  9.08944545
 62.64275354 57.57358788  1.        ]",[0.96411273 0.67588459 0.99801069 0.96835022],9.260956565656556,0.03403043746948242
111,"[ 1.03349899 98.98423535 99.9119     99.9394     83.83838384 30.29301818
 45.48077273 70.70365354  1.        ]",[0.96211724 0.73842053 0.99893326 0.97450631],2.1979636363636246,0.05527329444885254
112,"[ 8.09649192 98.98423535 99.9119     99.9394     84.84848485 30.29301818
 26.29973535 41.41350707  1.        ]",[0.96340367 0.78043298 0.9991073  0.9644154 ],9.260956565656556,0.103179931640625
113,"[ 1.03349899 98.98423535 99.9119     99.9394     90.90909091 16.15730303
 53.55699899 70.70365354  0.        ]",[0.88850494 0.82539877 0.60701853 0.75876936],2.1979636363636246,0.06002664566040039
114,"[20.2044798  98.98423535 99.9119     99.9394     96.96969697 31.30271212
 59.61416869 83.83371919  0.        ]",[0.8201615  0.76391214 0.70381552 0.60547758],21.368944444444423,0.028969526290893555
115,"[2.45000000e-02 9.89842354e+01 7.56984212e+01 9.99394000e+01
 8.68686869e+01 8.07975152e+00 5.20000000e-02 5.75735879e+01
 0.00000000e+00]",[0.50390749 0.8908057  0.96270144 0.74670765],25.402443434343468,0.030860185623168945
116,"[1.03349899e+00 9.89842354e+01 7.97340010e+01 9.99394000e+01
 9.39393939e+01 1.21185273e+01 5.20000000e-02 7.37336687e+01
 0.00000000e+00]",[0.49493664 0.9147195  0.95687705 0.78276255],22.375862626262574,0.05097603797912598
117,"[2.45000000e-02 9.99942000e+01 9.99119000e+01 9.99394000e+01
 9.59595960e+01 2.62542424e+01 6.26427535e+01 8.38337192e+01
 1.00000000e+00]",[0.95118638 0.58081568 0.99889523 0.96901542],0.17899999999997362,0.18789935111999512
118,"[ 8.09649192 78.78494242 99.9119     99.9394     86.86868687 42.40934545
 15.19492424 57.57358788  1.        ]",[0.93569642 0.72723482 0.99758959 0.96835022],29.460249494949494,0.030852317810058594
