,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time,speed-up
30,"[1.00000000e+00 3.46445110e+01 1.00000000e+00 3.00000000e+00
 1.30000000e+01 3.85816149e+04 5.30000000e+01]","[0.41181776 0.70577692 1.         0.2518454  0.71824508 0.72263591
 0.27242993 0.63334872 0.30423669 0.68445784 0.91469753 0.83      ]",262.35548902145985,-29.61731097854016,,0.02957749366760254,3.5187212329816133
31,"[1.00000000e+00 1.54698470e+01 0.00000000e+00 4.00000000e+00
 2.10000000e+01 1.90082481e+04 6.10000000e+01]","[0.8329806  0.74350985 1.         0.59075574 0.72446286 0.76628488
 0.57402144 0.73688265 0.60114781 0.72125391 0.85674363 0.92      ]",281.5301529653068,-10.44264703469321,,0.03510880470275879,10.38616839946488
32,"[1.00000000e+00 3.55774216e+01 1.00000000e+00 3.00000000e+00
 8.00000000e+00 2.79141566e+04 6.50000000e+01]","[0.37438758 0.67594722 1.         0.23741158 0.68652637 0.7358346
 0.24036889 0.62044725 0.28020319 0.62678587 0.34612471 0.81      ]",261.4225783591279,-31.55022164087211,,0.029987573623657227,5.076190400470674
33,"[0.00000000e+00 2.41222534e+01 0.00000000e+00 1.00000000e+00
 1.90000000e+01 3.84505759e+04 4.00000000e+00]","[0.82342166 0.66313129 1.         0.34551545 0.69461768 0.7385019
 0.35121284 0.69679239 0.51618766 0.72888893 0.91203111 0.89      ]",274.8777465954629,-18.09505340453711,,0.01850152015686035,4.567570005541166
34,"[0.00000000e+00 2.70922605e+01 1.00000000e+00 2.00000000e+00
 0.00000000e+00 2.89372144e+04 1.40000000e+01]","[0.4441289  0.70328768 1.         0.28605908 0.64527701 0.74093666
 0.28197765 0.65505126 0.30647788 0.65110923 0.35727295 0.81      ]",269.907739512659,-24.065060487340986,,0.019020557403564453,7.644977312040914
35,"[0.00000000e+00 5.09318709e+00 0.00000000e+00 3.00000000e+00
 1.00000000e+00 2.62833500e+04 2.90000000e+01]","[0.94741215 0.91870953 1.         0.88344224 0.9150044  0.92745025
 0.87123699 0.94701466 0.90465611 0.94866742 0.98008358 0.94      ]",291.9068129109935,-1.0659870890065122,,0.018503904342651367,38.17269459226141
36,"[1.00000000e+00 3.08353211e+01 1.00000000e+00 3.00000000e+00
 3.00000000e+00 3.17454590e+03 5.60000000e+01]","[0.32551386 0.77612108 1.         0.26083243 0.77839659 0.75613588
 0.26761642 0.61023173 0.28637786 0.60208361 0.93035322 0.92      ]",266.16467891978914,-25.353894817584603,,0.01836705207824707,25.708386879032155
37,"[1.00000000e+00 1.41136556e+01 1.00000000e+00 1.00000000e+00
 2.20000000e+01 2.43065538e+04 3.40000000e+01]","[0.33925437 0.72694642 1.         0.23093416 0.73153311 0.73854371
 0.24420775 0.66312476 0.26974202 0.67650756 0.25680482 0.76      ]",284.8863444272112,-10.086455572788793,,0.019433021545410156,7.352112676056338
38,"[0.00000000e+00 2.70922605e+01 1.00000000e+00 4.00000000e+00
 7.00000000e+00 2.83739979e+04 7.60000000e+01]","[0.40161696 0.60548487 1.         0.19582596 0.60709606 0.62322039
 0.17700509 0.57392189 0.23488428 0.56685361 0.67761588 0.85      ]",267.907739512659,-24.065060487340986,,0.01896047592163086,7.64995095943465
39,"[0.00000000e+00 1.15399291e+01 0.00000000e+00 4.00000000e+00
 1.00000000e+01 1.05748418e+04 1.80000000e+01]","[0.65743161 0.7623268  1.         0.58436417 0.79462812 0.79639473
 0.6089235  0.73281098 0.60624077 0.73435089 0.92315692 0.92      ]",284.4600708774311,-7.512729122568885,,0.01947617530822754,8.457295351883362
40,"[1.00000000e+00 4.99483294e+01 0.00000000e+00 1.00000000e+00
 7.00000000e+00 6.46418930e+03 3.00000000e+00]","[0.83519663 0.07746315 1.         0.10030375 0.16814527 0.8655209
 0.13337722 0.84659591 0.65426706 0.88405441 0.8443287  0.73      ]",250.05167062278858,-44.92112937721143,,0.018960237503051758,41.76973278843131
41,"[1.00000000e+00 1.64207499e+01 1.00000000e+00 4.00000000e+00
 1.30000000e+01 2.18295496e+04 3.00000000e+01]","[0.35456719 0.69263849 1.         0.21853208 0.69445575 0.75859109
 0.21547986 0.67609828 0.26050926 0.68534462 0.89755332 0.88      ]",279.5792500957789,-12.393549904221118,,0.032044410705566406,8.203446326002203
42,"[0.0000000e+00 2.8516241e+01 0.0000000e+00 3.0000000e+00 1.1000000e+01
 1.3500251e+04 4.7000000e+01]","[0.76126162 0.75294018 1.         0.55867515 0.75181835 0.7930173
 0.56687449 0.73243527 0.56911937 0.73128973 0.83975667 0.87      ]",268.4837590061445,-24.489040993855497,,0.01850724220275879,23.158325281803542
43,"[1.00000000e+00 3.78485516e+01 1.00000000e+00 1.00000000e+00
 1.90000000e+01 1.50102394e+04 2.80000000e+01]","[0.40472198 0.7119235  1.         0.30270867 0.7027044  0.75204888
 0.30254128 0.68144503 0.34162679 0.65946825 0.75241995 0.73      ]",261.1514484447787,-33.82135155522133,,0.019333600997924805,55.44913738885943
44,"[0.00000000e+00 2.48790406e+01 1.00000000e+00 2.00000000e+00
 1.50000000e+01 3.11487069e+04 8.20000000e+01]","[0.54972854 0.67813439 1.         0.30818562 0.68727356 0.68839735
 0.30079886 0.6162919  0.26042185 0.61794813 0.67145163 0.79      ]",272.1209593803074,-21.397614357066345,,0.018445968627929688,7.770163375038775
45,"[0.00000000e+00 2.70922605e+01 1.00000000e+00 1.00000000e+00
 1.70000000e+01 3.53118877e+04 2.30000000e+01]","[0.39139763 0.70062281 1.         0.25289814 0.70478423 0.72758337
 0.25255193 0.68609365 0.29803487 0.66569697 0.91905761 0.75      ]",270.907739512659,-24.065060487340986,,0.0190126895904541,7.522716157752837
46,"[0.00000000e+00 2.51703719e+01 0.00000000e+00 1.00000000e+00
 7.00000000e+00 3.96497166e+04 9.00000000e+00]","[0.90575834 0.75302959 1.         0.66900252 0.59623562 0.81461196
 0.62240312 0.6998594  0.66627559 0.68915358 0.91435695 0.82      ]",273.82962814438986,-21.14317185561015,,0.02037954330444336,8.042560658882987
47,"[0.00000000e+00 2.63793686e+01 1.00000000e+00 2.00000000e+00
 8.00000000e+00 2.71312295e+04 9.50000000e+01]","[0.78566295 0.65368144 1.         0.35887677 0.62419598 0.66563529
 0.37744607 0.61713892 0.50876888 0.61884936 0.59979427 0.74      ]",270.6206313820499,-22.897942355323835,,0.032050371170043945,5.496552083255845
48,"[1.00000000e+00 7.99198629e+00 0.00000000e+00 4.00000000e+00
 9.00000000e+00 2.21755048e+04 1.90000000e+01]","[0.91970828 0.77778713 1.         0.73768413 0.78752035 0.86357674
 0.73479378 0.75434449 0.83784015 0.76075641 0.97396141 0.98      ]",289.00801370666295,-2.964786293337056,,0.01850271224975586,31.07374429812128
49,"[0.00000000e+00 4.01894386e+01 0.00000000e+00 3.00000000e+00
 1.20000000e+01 2.20508322e+04 4.40000000e+01]","[0.75935443 0.74970607 1.         0.51876392 0.74959293 0.79727584
 0.53204816 0.74167516 0.5333507  0.74446775 0.46749803 0.83      ]",256.8105613660777,-36.1622386339223,,0.020508289337158203,28.97543537399149
50,"[0.00000000e+00 1.72346642e+01 1.00000000e+00 3.00000000e+00
 2.00000000e+00 3.70568443e+04 8.70000000e+01]","[0.63449875 0.66823646 1.         0.36125313 0.69510775 0.69883395
 0.34984453 0.58536124 0.34122884 0.55279495 0.6509223  0.62      ]",278.7653357680372,-13.753237969336567,,0.028942346572875977,4.180842387946587
51,"[0.00000000e+00 1.10499511e+01 0.00000000e+00 1.00000000e+00
 1.50000000e+01 3.83607959e+04 6.00000000e+00]","[0.84162034 0.8045591  1.         0.42865861 0.79678719 0.80462046
 0.4639135  0.72767707 0.47760557 0.66666643 0.9875716  0.8       ]",287.9500488770795,-5.022751122920511,,0.028976917266845703,2.8837236090769967
52,"[0.00000000e+00 2.70922605e+01 1.00000000e+00 1.00000000e+00
 1.90000000e+01 3.12702093e+04 5.30000000e+01]","[0.38421425 0.65957781 1.         0.2217486  0.66233802 0.72795448
 0.22287624 0.62749087 0.2420486  0.62981919 0.73108304 0.88      ]",270.907739512659,-24.065060487340986,,0.029523611068725586,22.23540147459037
53,"[0.00000000e+00 3.27509035e+01 1.00000000e+00 3.00000000e+00
 1.20000000e+01 1.62436123e+04 5.70000000e+01]","[0.39544534 0.71133669 1.         0.26114571 0.69405187 0.73665595
 0.25937754 0.64561294 0.25364707 0.64412677 0.73452568 0.89      ]",263.2490965279072,-29.72370347209278,,0.029847145080566406,16.629525194108062
54,"[0.00000000e+00 1.73773023e+01 0.00000000e+00 3.00000000e+00
 2.30000000e+01 1.37821079e+04 1.40000000e+01]","[0.8189893  0.74482417 1.         0.64860713 0.77687947 0.81270556
 0.63191796 0.76235354 0.64995966 0.76029389 0.80308634 0.87      ]",279.6226976919775,-13.350102308022485,,0.019354581832885742,10.545424309242538
55,"[0.00000000e+00 2.70922605e+01 1.00000000e+00 2.00000000e+00
 2.10000000e+01 2.64757193e+04 4.60000000e+01]","[0.34820597 0.71336443 1.         0.23268206 0.70967334 0.74687735
 0.21960952 0.62749087 0.24242561 0.63981845 0.88563573 0.95      ]",269.907739512659,-24.065060487340986,,0.018501758575439453,10.822027782789103
56,"[1.00000000e+00 3.36490465e+01 0.00000000e+00 4.00000000e+00
 1.60000000e+01 3.13103391e+04 3.00000000e+01]","[0.75719195 0.78362881 1.         0.5647865  0.76860469 0.79184488
 0.57337285 0.75736463 0.60601354 0.74230093 0.52989799 0.93      ]",263.35095350485744,-28.621846495142563,,0.019145727157592773,12.191910638456845
57,"[0.00000000e+00 3.96355134e+01 0.00000000e+00 3.00000000e+00
 1.60000000e+01 3.02550970e+03 5.50000000e+01]","[0.77557646 0.69945612 1.         0.53676577 0.6641568  0.77726345
 0.53447138 0.7170386  0.44545856 0.7313658  0.91486841 0.88      ]",257.36448659076655,-35.60831340923346,,0.020985126495361328,46.10078620282215
58,"[1.00000000e+00 3.01872933e+01 1.00000000e+00 2.00000000e+00
 0.00000000e+00 2.31636260e+03 1.00000000e+00]","[0.43284279 0.70708011 1.         0.7430212  0.68164572 0.79003071
 0.66614243 0.66764613 0.43462162 0.64214376 0.34544957 0.79      ]",267.8127066940408,-26.160093305959208,,0.03540945053100586,3.7978359525444727
59,"[0.00000000e+00 3.93975386e+01 1.00000000e+00 2.00000000e+00
 7.00000000e+00 3.16573052e+04 3.60000000e+01]","[0.31263108 0.73133994 1.         0.24785976 0.72548741 0.76062459
 0.25397656 0.66027623 0.25744092 0.67357041 0.59350842 0.7       ]",257.6024613640202,-36.370338635979806,,0.030426502227783203,6.884350170038709
60,"[1.00000000e+00 2.47790854e+01 0.00000000e+00 4.00000000e+00
 6.00000000e+00 3.26843527e+04 4.40000000e+01]","[0.77293217 0.76488599 1.         0.60039311 0.76927982 0.78686072
 0.59972265 0.72292768 0.6250898  0.72653562 0.91461819 0.91      ]",272.220914604711,-19.75188539528898,,0.019517898559570312,10.03114922310173
61,"[0.00000000e+00 3.71576459e+01 1.00000000e+00 1.00000000e+00
 1.70000000e+01 2.73340754e+04 7.70000000e+01]","[0.33472854 0.61514086 1.         0.1712022  0.62666763 0.70307085
 0.21272328 0.6134013  0.36499194 0.6277924  0.66789538 0.87      ]",260.8423541417211,-33.130445858278904,,0.030516624450683594,5.07001000031251
62,"[0.00000000e+00 2.63793686e+01 1.00000000e+00 4.00000000e+00
 1.10000000e+01 1.12000870e+03 8.50000000e+01]","[0.69969761 0.56038042 1.         0.31840419 0.55385444 0.45941296
 0.24918793 0.54373094 0.41479683 0.66443462 0.64001185 0.68      ]",268.6206313820499,-23.3521686179501,,0.019501447677612305,6.830429732868757
63,"[1.00000000e+00 4.22106642e+01 0.00000000e+00 3.00000000e+00
 1.00000000e+01 1.61738196e+04 1.60000000e+01]","[0.83515824 0.74098151 1.         0.63531619 0.76448882 0.80927796
 0.6154775  0.76616791 0.66864667 0.75641896 0.8896426  0.89      ]",255.78933575331087,-37.18346424668914,,0.019075632095336914,7.022734942318989
64,"[0.00000000e+00 4.12434427e+01 1.00000000e+00 2.00000000e+00
 7.00000000e+00 1.68838518e+04 7.10000000e+01]","[0.4460248  0.72870918 1.         0.29228938 0.7249849  0.75001911
 0.28601574 0.64830201 0.28590394 0.64719284 0.86855853 0.87      ]",255.75655728955908,-38.21624271044092,,0.02879476547241211,15.56160266282478
65,"[1.00000000e+00 2.20307630e+01 0.00000000e+00 1.00000000e+00
 1.10000000e+01 2.43979803e+04 8.50000000e+01]","[0.83338579 0.71522997 1.         0.56079414 0.7218193  0.7180107
 0.58052201 0.7264747  0.63832509 0.71943441 0.82283413 0.93      ]",277.9692369751217,-16.54933676225204,,0.03188753128051758,4.85309467199019
66,"[0.00000000e+00 1.10499511e+01 0.00000000e+00 3.00000000e+00
 2.30000000e+01 3.12217552e+04 6.20000000e+01]","[0.79324842 0.89461293 1.         0.65530625 0.85877677 0.82923817
 0.62978283 0.76084723 0.6594997  0.75169979 0.9235397  0.89      ]",285.9500488770795,-7.022751122920511,,0.02952861785888672,5.330547750540968
67,"[0.00000000e+00 3.51011661e+01 1.00000000e+00 4.00000000e+00
 1.80000000e+01 7.38263310e+03 2.00000000e+00]","[0.34461037 0.77590152 1.         0.1855691  0.7654812  0.71339122
 0.18759931 0.64056235 0.24296938 0.65296057 0.62713993 0.74      ]",259.8988339227459,-32.07396607725411,,0.028974294662475586,5.370411513490829
68,"[0.00000000e+00 3.83808761e+01 1.00000000e+00 4.00000000e+00
 7.00000000e+00 3.28336270e+03 9.40000000e+01]","[0.67082771 0.60216227 1.         0.35175181 0.58738839 0.73492095
 0.34013057 0.63838911 0.44304419 0.56473247 0.28625402 0.62      ]",256.61912391499084,-33.899449822382905,,0.028492212295532227,7.928580394125769
69,"[1.00000000e+00 7.43218312e+00 1.00000000e+00 1.00000000e+00
 7.00000000e+00 3.68434725e+04 9.20000000e+01]","[0.8874615  0.62986989 1.         0.38379828 0.58596303 0.68810626
 0.39423856 0.76782096 0.5943062  0.76256064 0.97877228 0.87      ]",291.56781688227886,-3.4049831177211445,,0.01961350440979004,7.804278854920075
70,"[0.00000000e+00 2.70922605e+01 1.00000000e+00 2.00000000e+00
 1.10000000e+01 3.39252156e+04 7.00000000e+01]","[0.42169933 0.66351182 1.         0.26021823 0.66491208 0.67193528
 0.25450857 0.6094181  0.27341865 0.6229796  0.7691251  0.85      ]",269.907739512659,-24.065060487340986,,0.028089046478271484,7.800134109698338
71,"[1.00000000e+00 3.91025107e+01 0.00000000e+00 2.00000000e+00
 4.00000000e+00 2.81783240e+04 5.80000000e+01]","[0.83113675 0.77510333 1.         0.63500502 0.77622825 0.7767812
 0.63901122 0.73334521 0.6779939  0.72771162 0.67460847 0.87      ]",259.89748929379056,-34.07531070620945,,0.01942300796508789,27.343578916357746
72,"[0.00000000e+00 1.05233839e+01 1.00000000e+00 1.00000000e+00
 0.00000000e+00 7.19293720e+03 9.10000000e+01]","[0.61997686 0.87229837 1.         0.32522886 0.85860955 0.90841625
 0.35061439 0.78889964 0.49349207 0.77126446 0.76610231 0.9       ]",287.47661605637535,-6.041957680998394,,0.018502235412597656,9.426150713880729
73,"[0.00000000e+00 2.70922605e+01 1.00000000e+00 4.00000000e+00
 5.00000000e+00 2.38345849e+04 3.50000000e+01]","[0.32229756 0.72345136 1.         0.26249352 0.72213285 0.73986285
 0.24559807 0.62881085 0.2555663  0.64685472 0.88048041 0.98      ]",267.907739512659,-24.065060487340986,,0.031145334243774414,9.94602435831681
74,"[0.00000000e+00 1.25328657e+01 1.00000000e+00 4.00000000e+00
 1.60000000e+01 2.82810137e+04 4.00000000e+00]","[0.33330061 0.77258858 1.         0.1758096  0.73903407 0.80505772
 0.18188274 0.6982185  0.23975125 0.71372658 0.9504444  0.88      ]",282.46713430878293,-9.505665691217075,,0.019156932830810547,10.357261978842564
75,"[1.00000000e+00 3.01482875e+01 1.00000000e+00 1.00000000e+00
 1.40000000e+01 1.84976094e+04 5.80000000e+01]","[0.41394143 0.71813501 1.         0.28966678 0.69384438 0.72525229
 0.29177177 0.63181241 0.31008894 0.64072136 0.46341312 0.86      ]",268.851712504552,-26.121087495448023,,0.029535770416259766,4.845845239824995
76,"[0.00000000e+00 2.67070781e+01 1.00000000e+00 2.00000000e+00
 1.90000000e+01 3.12259098e+04 9.30000000e+01]","[0.78893752 0.64465872 1.         0.39798195 0.67749325 0.64191829
 0.39954601 0.59510702 0.4422293  0.60768988 0.54379994 0.87      ]",270.29292191904636,-23.679878080953642,,0.02952289581298828,6.653398262105501
77,"[0.00000000e+00 1.21825972e+01 1.00000000e+00 3.00000000e+00
 1.20000000e+01 1.24584472e+04 5.00000000e+01]","[0.43104915 0.65227699 1.         0.25914001 0.70226976 0.73834838
 0.26299549 0.64988687 0.2551238  0.65692358 0.73552328 0.73      ]",283.81740284673845,-9.15539715326156,,0.02888321876525879,12.639555904081885
78,"[0.00000000e+00 1.66108887e+01 0.00000000e+00 3.00000000e+00
 1.70000000e+01 2.02570480e+04 9.30000000e+01]","[0.87270135 0.66864149 1.         0.5535152  0.64410027 0.72933746
 0.55044748 0.69076626 0.58743252 0.69183641 0.70329392 0.65      ]",280.38911129669606,-12.129462440677685,,0.019503116607666016,8.999535463680594
